Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	12	18	0	0	12	LECIcl3plb
1	0	21	9	0	0	21	LSCAplb
1	0	17	13	0	0	17	LSCIcl1plb
1	0	13	17	0	0	13	LSCIcl2plb
1	0	9	21	0	0	9	LSCIplb
1	0	17	13	0	0	17	LSCTplb
1	0	12	18	0	0	3.6	MECIcl3plb
1	0	16	14	0	0	4.8	MECIcl4plb
1	0	15	15	0	0	4.5	MECTcl3peb
1	0	18	12	0	0	5.4	MEITplb
1	0	15	15	0	0	4.5	MESTcl1plb
1	0	14	15	0	0	4.2	MRITcl3peb
1	0	14	16	0	0	4.2	MSCAcl3plb
1	0	17	12	0	0	5.1	MSCIcl1plb
1	0	17	13	0	0	5.1	MSCIcl3plb
1	0	12	18	0	0	3.6	MSCIplb
1	0	12	18	0	0	3.6	MSCTcl1plb
1	0	16	14	0	0	4.8	MSCTcl2plb
1	0	15	15	0	0	4.5	MSCTcl3plb
1	0	13	17	0	0	3.9	MSIAcl1plb
1	0	17	13	0	0	5.1	MSIIplb
1	0	11	19	0	0	3.3	MSITcl1plb
1	0	21	9	0	0	6.3	MSITcl3plb
1	0	15	15	0	0	4.5	MSITcl4plb
1	0	12	18	0	0	3.6	MSSIcl1plb
1	0	17	13	0	0	5.1	MSSTcl3plb
1	0	15	15	0	0	1.5	SECTpeb
1	0	13	17	0	0	1.3	SEIAcl4peb
1	0	21	9	0	0	2.1	SEITcl3peb
1	0	10	20	0	0	1	SEITcl4peb
1	0	16	14	0	0	1.6	SRIAcl1peb
1	0	16	14	0	0	1.6	SRIAcl1plb
1	0	18	11	0	0	1.8	SRIAcl2plb
1	0	18	12	0	0	1.8	SRIAcl4peb
1	0	19	11	0	0	1.9	SRITcl1plb
1	0	12	18	0	0	1.2	SSCTplb
1	0	17	13	0	0	1.7	SSIAcl4plb
1	0	16	14	0	0	1.6	SSITcl2plb
1	0	15	14	0	0	1.5	SSITcl3plb
1	0	17	13	0	0	1.7	SSITcl4plb
2	0	21	9	0	0.000400949	142.499	LECIcl3plb
2	0	26	4	0	0.000701661	249.814	LSCAplb
2	0	20	8	0	0.000568011	171.873	LSCIcl1plb
2	0	24	6	0	0.000434361	155.624	LSCIcl2plb
2	0	23	7	0	0.000300712	118.92	LSCIplb
2	0	26	4	0	0.000568011	207.182	LSCTplb
2	0	19	11	0	0.000400949	127.2	MECIcl3plb
2	0	20	9	0	0.000534599	157.875	MECIcl4plb
2	0	20	8	0	0.000501186	137.625	MECTcl3peb
2	0	23	7	0	0.000601423	186.9	MEITplb
2	0	22	8	0	0.000501186	81.5998	MESTcl1plb
2	0	22	7	0	0.000467774	146.599	MRITcl3peb
2	0	20	10	0	0.000467774	147.75	MSCAcl3plb
2	0	26	3	0	0.000568011	179.924	MSCIcl1plb
2	0	23	6	0	0.000568011	168.899	MSCIcl3plb
2	0	24	6	0	0.000400949	135.094	MSCIplb
2	0	23	7	0	0.000400949	128.399	MSCTcl1plb
2	0	23	7	0	0.000534599	168.899	MSCTcl2plb
2	0	21	9	0	0.000501186	158.174	MSCTcl3plb
2	0	23	7	0	0.000434361	136.9	MSIAcl1plb
2	0	22	8	0	0.000568011	176.6	MSIIplb
2	0	21	9	0	0.000367537	116.3	MSITcl1plb
2	0	25	5	0	0.000701661	217.499	MSITcl3plb
2	0	20	10	0	0.000501186	156	MSITcl4plb
2	0	26	4	0	0.000400949	67.7999	MSSIcl1plb
2	0	24	6	0	0.000568011	92.1997	MSSTcl3plb
2	0	22	8	0	0.000501186	162.068	SECTpeb
2	0	19	11	0	0.000434361	131.9	SEIAcl4peb
2	0	26	4	0	0.000701661	212.6	SEITcl3peb
2	0	17	12	0	0.000334124	91.6999	SEITcl4peb
2	0	26	4	0	0.000534599	162.6	SRIAcl1peb
2	0	25	5	0	0.000534599	162.5	SRIAcl1plb
2	0	19	10	0	0.000601423	181.9	SRIAcl2plb
2	0	22	8	0	0.000601423	182.2	SRIAcl4peb
2	0	26	4	0	0.000634836	192.6	SRITcl1plb
2	0	19	11	0	0.000400949	129.795	SSCTplb
2	0	23	7	0	0.000568011	172.3	SSIAcl4plb
2	0	19	11	0	0.000534599	161.9	SSITcl2plb
2	0	21	8	0	0.000501186	152.1	SSITcl3plb
2	0	20	10	0	0.000568011	172	SSITcl4plb
3	0	26	4	0	0.00148685	760.634	LECIcl3plb
3	0	28	2	0	0.00222193	1221.88	LSCAplb
3	0	22	6	0	0.00218851	1026.85	LSCIcl1plb
3	0	28	2	0	0.00208828	956.368	LSCIcl2plb
3	0	25	4	0	0.00165391	757.311	LSCIplb
3	0	27	2	0	0.00310735	1285.6	LSCTplb
3	0	27	3	0	0.00136991	704.812	MECIcl3plb
3	0	25	4	0	0.00167062	870.936	MECIcl4plb
3	0	23	5	0	0.00197133	884.623	MECTcl3peb
3	0	25	5	0	0.00193792	769.319	MEITplb
3	0	25	5	0	0.00123626	267.447	MESTcl1plb
3	0	26	3	0	0.00252264	904.952	MRITcl3peb
3	0	23	5	0	0.00113602	562.808	MSCAcl3plb
3	0	27	1	0	0.00198804	1010.53	MSCIcl1plb
3	0	25	4	0	0.00183768	937.454	MSCIcl3plb
3	0	27	3	0	0.00198804	931.778	MSCIplb
3	0	24	6	0	0.00192121	876.086	MSCTcl1plb
3	0	26	4	0	0.00237228	1099.06	MSCTcl2plb
3	0	26	4	0	0.00217181	1028.47	MSCTcl3plb
3	0	26	4	0	0.00118614	497.574	MSIAcl1plb
3	0	27	3	0	0.00182098	728.104	MSIIplb
3	0	23	6	0	0.00173188	626.606	MSITcl1plb
3	0	29	1	0	0.00287347	1089.35	MSITcl3plb
3	0	27	3	0	0.0021551	807.578	MSITcl4plb
3	0	26	3	0	0.00121955	247.905	MSSIcl1plb
3	0	27	3	0	0.00183768	383.021	MSSTcl3plb
3	0	26	4	0	0.00218851	1059.27	SECTpeb
3	0	21	8	0	0.0010692	415.031	SEIAcl4peb
3	0	28	2	0	0.00227204	875.104	SEITcl3peb
3	0	23	6	0	0.00118614	433.985	SEITcl4peb
3	0	28	2	0	0.00191564	722.325	SRIAcl1peb
3	0	28	1	0	0.00187109	712.084	SRIAcl1plb
3	0	24	5	0	0.00183768	731.482	SRIAcl2plb
3	0	25	5	0	0.0018878	761.582	SRIAcl4peb
3	0	28	2	0	0.00335795	1185.69	SRITcl1plb
3	0	22	8	0	0.0021551	928.474	SSCTplb
3	0	25	5	0	0.0013365	549.232	SSIAcl4plb
3	0	23	7	0	0.00216067	808.875	SSITcl2plb
3	0	23	6	0	0.00214953	804.645	SSITcl3plb
3	0	23	5	0	0.00232216	820.846	SSITcl4plb
4	0	24	4	0	0.00357513	2202.78	LECIcl3plb
4	0	27	2	0	0.00491719	3331.28	LSCAplb
4	0	21	6	0	0.00563556	3200.29	LSCIcl1plb
4	0	26	2	0	0.00580819	3164.62	LSCIcl2plb
4	0	24	4	0	0.00465546	2643.28	LSCIplb
4	0	27	2	0	0.00883758	4538.31	LSCTplb
4	0	26	3	0	0.00337465	2068.28	MECIcl3plb
4	0	23	4	0	0.00389255	2465.85	MECIcl4plb
4	0	23	5	0	0.00515665	2849.43	MECTcl3peb
4	0	25	5	0	0.00497288	2313.64	MEITplb
4	0	25	5	0	0.00247252	646.869	MESTcl1plb
4	0	24	3	0	0.00813592	2889.17	MRITcl3peb
4	0	22	5	0	0.00254491	1575.18	MSCAcl3plb
4	0	26	1	0	0.00564113	3002.72	MSCIcl1plb
4	0	23	4	0	0.00519563	2593.61	MSCIcl3plb
4	0	27	3	0	0.00563278	3220.47	MSCIplb
