Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	16	14	0	0	16	LECAcl3plb
1	0	14	16	0	0	14	LECIcl3plb
1	0	13	17	0	0	13	LSCAcl1plb
1	0	14	16	0	0	14	LSCAplb
1	0	18	12	0	0	18	LSCIcl1plb
1	0	16	14	0	0	16	LSCIcl3plb
1	0	10	20	0	0	10	LSCTcl2plb
1	0	15	15	0	0	15	LSSIcl3plb
1	0	17	13	0	0	17	LSSTcl3plb
1	0	12	18	0	0	3.6	MECIcl3plb
1	0	13	17	0	0	3.9	MECTcl3peb
1	0	12	18	0	0	3.6	MEIIcl4plb
1	0	18	12	0	0	5.4	MEITplb
1	0	16	13	0	0	4.8	MESTcl1plb
1	0	13	17	0	0	3.9	MSCAcl1plb
1	0	16	14	0	0	4.8	MSCAcl3plb
1	0	13	17	0	0	3.9	MSCIplb
1	0	14	16	0	0	4.2	MSCTcl1plb
1	0	13	16	0	0	3.9	MSCTcl2plb
1	0	13	17	0	0	3.9	MSIAcl1plb
1	0	15	15	0	0	4.5	MSIAcl4plb
1	0	9	21	0	0	2.7	MSIIcl3plb
1	0	14	16	0	0	4.2	MSITcl1plb
1	0	15	15	0	0	4.5	MSITcl3plb
1	0	14	16	0	0	4.2	MSITcl4plb
1	0	15	15	0	0	4.5	MSSIcl1plb
1	0	12	18	0	0	3.6	MSSTcl3plb
1	0	10	18	0	0	1	SECTpeb
1	0	18	12	0	0	1.8	SEIAcl4peb
1	0	11	18	0	0	1.1	SEITcl4peb
1	0	12	18	0	0	1.2	SESIcl4plb
1	0	13	17	0	0	1.3	SRIAcl1peb
1	0	16	13	0	0	1.6	SRIAcl2plb
1	0	16	14	0	0	1.6	SRIAcl4peb
1	0	16	13	0	0	1.6	SSCTplb
1	0	18	12	0	0	1.8	SSIAcl4plb
1	0	19	11	0	0	1.9	SSIIcl2plb
1	0	14	16	0	0	1.4	SSITcl3plb
1	0	15	15	0	0	1.5	SSITcl4plb
2	0	25	5	0	0.000534599	110.499	LECAcl3plb
2	0	22	8	0	0.000467774	96.8113	LECIcl3plb
2	0	20	10	0	0.000434361	89.4678	LSCAcl1plb
2	0	23	7	0	0.000467774	101.749	LSCAplb
2	0	25	5	0	0.000601423	121.186	LSCIcl1plb
2	0	27	2	0	0.000534599	112.498	LSCIcl3plb
2	0	23	7	0	0.000334124	76.4361	LSCTcl2plb
2	0	24	6	0	0.000501186	98.9995	LSSIcl3plb
2	0	25	5	0	0.000568011	109.999	LSSTcl3plb
2	0	19	11	0	0.000400949	69.8247	MECIcl3plb
2	0	22	8	0	0.000434361	76.0683	MECTcl3peb
2	0	20	10	0	0.000400949	70.1248	MEIIcl4plb
2	0	23	7	0	0.000601423	108.15	MEITplb
2	0	22	7	0	0.000534599	86.5998	MESTcl1plb
2	0	18	12	0	0.000434361	74.8685	MSCAcl1plb
2	0	20	10	0	0.000534599	91.4996	MSCAcl3plb
2	0	19	11	0	0.000434361	78.8246	MSCIplb
2	0	24	6	0	0.000467774	82.0119	MSCTcl1plb
2	0	22	7	0	0.000434361	76.0682	MSCTcl2plb
2	0	19	11	0	0.000434361	75.1686	MSIAcl1plb
2	0	23	7	0	0.000501186	87.056	MSIAcl4plb
2	0	21	9	0	0.000300712	54.3936	MSIIcl3plb
2	0	24	6	0	0.000467774	82.0121	MSITcl1plb
2	0	21	8	0	0.000501186	81.1121	MSITcl3plb
2	0	25	5	0	0.000467774	82.3121	MSITcl4plb
2	0	21	9	0	0.000501186	81.2998	MSSIcl1plb
2	0	20	10	0	0.000400949	65.9998	MSSTcl3plb
2	0	18	10	0	0.000334124	58.0499	SECTpeb
2	0	24	6	0	0.000601423	98.5874	SEIAcl4peb
2	0	20	8	0	0.000367537	55.4374	SEITcl4peb
2	0	23	7	0	0.000400949	62.3	SESIcl4plb
2	0	22	8	0	0.000434361	71.6687	SRIAcl1peb
2	0	24	5	0	0.000534599	87.8999	SRIAcl2plb
2	0	26	4	0	0.000534599	88.0999	SRIAcl4peb
2	0	20	9	0	0.000534599	91.9998	SSCTplb
2	0	24	6	0	0.000601423	98.5874	SSIAcl4plb
2	0	25	5	0	0.000634836	104.031	SSIIcl2plb
2	0	21	9	0	0.000467774	76.9124	SSITcl3plb
2	0	24	6	0	0.000501186	82.5561	SSITcl4plb
3	0	29	1	0	0.00136991	614.116	LECAcl3plb
3	0	25	5	0	0.00120285	533.287	LECIcl3plb
3	0	24	6	0	0.0010859	493.219	LSCAcl1plb
3	0	28	2	0	0.00123626	568.422	LSCAplb
3	0	26	3	0	0.00202145	766.235	LSCIcl1plb
3	0	28	0	0	0.00193792	669.635	LSCIcl3plb
3	0	25	5	0	0.00143673	491.577	LSCTcl2plb
3	0	28	2	0	0.00180427	372.98	LSSIcl3plb
3	0	26	4	0	0.00193792	401.761	LSSTcl3plb
3	0	24	6	0	0.00103578	447.24	MECIcl3plb
3	0	26	3	0	0.00116943	458.899	MECTcl3peb
3	0	26	4	0	0.0010692	350.362	MEIIcl4plb
3	0	27	3	0	0.00192121	665.226	MEITplb
3	0	28	1	0	0.00126967	278.344	MESTcl1plb
3	0	27	3	0	0.00103578	472.094	MSCAcl1plb
3	0	25	3	0	0.00120285	517.144	MSCAcl3plb
3	0	25	5	0	0.00145344	569.487	MSCIplb
3	0	30	0	0	0.00173745	631.564	MSCTcl1plb
3	0	26	3	0	0.00158709	578.366	MSCTcl2plb
3	0	25	5	0	0.00105249	365.264	MSIAcl1plb
3	0	27	3	0	0.00126967	430.928	MSIAcl4plb
3	0	25	5	0	0.00100237	299.648	MSIIcl3plb
3	0	27	2	0	0.00173745	550.859	MSITcl1plb
3	0	24	5	0	0.00163721	533.828	MSITcl3plb
3	0	27	2	0	0.00177086	541.632	MSITcl4plb
3	0	27	3	0	0.00120285	263.048	MSSIcl1plb
3	0	23	7	0	0.00147015	282.309	MSSTcl3plb
3	0	24	4	0	0.00125297	471.405	SECTpeb
3	0	29	1	0	0.000801898	306.403	SEIAcl4peb
3	0	27	1	0	0.00100237	304.425	SEITcl4peb
3	0	29	1	0	0.00116943	230.251	SESIcl4plb
3	0	24	6	0	0.00116943	379.77	SRIAcl1peb
3	0	26	3	0	0.0013365	450.613	SRIAcl2plb
3	0	27	3	0	0.00138661	457.16	SRIAcl4peb
3	0	23	6	0	0.00172074	690.4	SSCTplb
3	0	27	3	0	0.00136991	490.73	SSIAcl4plb
3	0	28	2	0	0.00147015	513.416	SSIIcl2plb
3	0	29	1	0	0.00163721	529.458	SSITcl3plb
3	0	29	1	0	0.00177086	566.399	SSITcl4plb
4	0	28	1	0	0.00280664	1745.3	LECAcl3plb
4	0	25	5	0	0.00316861	1663.04	LECIcl3plb
4	0	23	6	0	0.0026897	1381.72	LSCAcl1plb
4	0	27	2	0	0.00302382	1746.02	LSCAplb
4	0	25	3	0	0.00504527	2429.87	LSCIcl1plb
4	0	28	0	0	0.00477797	2149.65	LSCIcl3plb
4	0	25	5	0	0.00451068	1686.29	LSCTcl2plb
4	0	28	2	0	0.00344148	902.728	LSSIcl3plb
4	0	26	4	0	0.00454409	1105.15	LSSTcl3plb
4	0	24	6	0	0.00260617	1412.73	MECIcl3plb
4	0	26	3	0	0.00360854	1466.86	MECTcl3peb
4	0	26	4	0	0.00267299	1110.03	MEIIcl4plb
4	0	26	3	0	0.0045775	2034.06	MEITplb
4	0	28	1	0	0.0026897	676.751	MESTcl1plb
4	0	27	3	0	0.00277323	1456.3	MSCAcl1plb
4	0	23	3	0	0.00289017	1506.42	MSCAcl3plb
4	0	24	5	0	0.00379231	1904.06	MSCIplb
4	0	30	0	0	0.00568011	1991.5	MSCTcl1plb
4	0	25	3	0	0.0051288	1795.98	MSCTcl2plb
4	0	25	5	0	0.00225534	1003.06	MSIAcl1plb
4	0	27	3	0	0.00265629	1194.66	MSIAcl4plb
4	0	24	5	0	0.00260617	1017.88	MSIIcl3plb
4	0	27	2	0	0.00507869	1902.75	MSITcl1plb
4	0	24	5	0	0.00479468	1823.49	MSITcl3plb
4	0	26	2	0	0.00507869	1850.47	MSITcl4plb
4	0	27	3	0	0.00252264	636.982	MSSIcl1plb
4	0	23	7	0	0.00347489	804.123	MSSTcl3plb
4	0	24	4	0	0.0034916	1609.85	SECTpeb
4	0	29	1	0	0.00152026	715.603	SEIAcl4peb
4	0	25	1	0	0.00277323	1068.51	SEITcl4peb
4	0	29	1	0	0.00205486	533.758	SESIcl4plb
4	0	24	6	0	0.00277323	1208.4	SRIAcl1peb
4	0	25	3	0	0.00301269	1329.83	SRIAcl2plb
4	0	27	3	0	0.00310179	1400.16	SRIAcl4peb
4	0	23	6	0	0.00590843	1964.36	SSCTplb
4	0	27	3	0	0.00278994	1301.87	SSIAcl4plb
4	0	27	2	0	0.00409302	1677.14	SSIIcl2plb
4	0	29	1	0	0.00507869	1864.02	SSITcl3plb
4	0	28	1	0	0.00517892	1881.84	SSITcl4plb
5	0	27	1	0	0.00482809	3650.17	LECAcl3plb
5	0	24	5	0	0.00603651	3786.03	LECIcl3plb
5	0	22	6	0	0.00458864	3079.24	LSCAcl1plb
5	0	26	2	0	0.0056634	3992.33	LSCAplb
5	0	25	3	0	0.0100182	5443.31	LSCIcl1plb
5	0	28	0	0	0.00896566	4723.86	LSCIcl3plb
5	0	24	5	0	0.0104637	3904.67	LSCTcl2plb
5	0	28	2	0	0.00557987	1778.25	LSSIcl3plb
5	0	25	4	0	0.00828071	2402.5	LSSTcl3plb
5	0	23	6	0	0.00558544	3398.02	MECIcl3plb
5	0	24	3	0	0.00738414	3576.96	MECTcl3peb
5	0	25	4	0	0.00474456	2541.55	MEIIcl4plb
5	0	26	3	0	0.009155	4743.85	MEITplb
5	0	28	1	0	0.00459978	1385.04	MESTcl1plb
5	0	26	3	0	0.00487821	3312.52	MSCAcl1plb
5	0	23	3	0	0.00485037	3340.3	MSCAcl3plb
5	0	22	5	0	0.00789647	4280.84	MSCIplb
5	0	30	0	0	0.0117333	4722.19	MSCTcl1plb
5	0	25	3	0	0.010408	4167.56	MSCTcl2plb
5	0	23	5	0	0.00384243	2134.29	MSIAcl1plb
